geohash_id	consumption_level	activity_level	date_id
b5ec419b1	76.65454864501953	76.18402099609375	20230404
b5ec419b1	72.31979370117188	75.26229095458984	20230405
b5ec419b1	75.89264678955078	74.97607421875	20230406
b5ec419b1	81.53202056884766	71.48126983642578	20230407
46d40cbf2	70.40386962890625	70.02059173583984	20230404
46d40cbf2	75.42315673828125	72.6255874633789	20230405
46d40cbf2	70.09326934814453	70.20759582519531	20230406
46d40cbf2	72.91596984863281	81.59439086914062	20230407
2bdb0a1f3	68.6700668334961	68.85458374023438	20230404
2bdb0a1f3	69.56268310546875	74.04889678955078	20230405
2bdb0a1f3	69.57980346679688	76.17140197753906	20230406
2bdb0a1f3	79.45268249511719	72.9446792602539	20230407
f4d3615a4	70.43814086914062	70.01988983154297	20230404
f4d3615a4	69.71076202392578	69.69580841064453	20230405
f4d3615a4	68.85194396972656	70.6211166381836	20230406
f4d3615a4	72.55952453613281	80.29969024658203	20230407
a80191205	76.41963958740234	73.6046142578125	20230404
a80191205	68.31712341308594	69.40492248535156	20230405
a80191205	69.62975311279297	69.40838623046875	20230406
a80191205	79.91205596923828	72.47589874267578	20230407
86b07c146	75.95451354980469	76.34136962890625	20230404
86b07c146	74.63948822021484	66.96367645263672	20230405
86b07c146	63.52001953125	76.40303039550781	20230406
86b07c146	72.25420379638672	80.26251220703125	20230407
e64f63d77	70.51116180419922	69.37435913085938	20230404
e64f63d77	74.4721450805664	73.53469848632812	20230405
e64f63d77	66.46204376220703	70.7376480102539	20230406
e64f63d77	77.15538787841797	72.16858673095703	20230407
71d8470c8	75.76790618896484	73.49783325195312	20230404
71d8470c8	70.0523681640625	69.9300537109375	20230405
71d8470c8	68.55406188964844	72.83343505859375	20230406
71d8470c8	71.21439361572266	75.59587097167969	20230407
fe8192b99	76.05436706542969	73.88935852050781	20230404
fe8192b99	68.00695037841797	66.12039947509766	20230405
fe8192b99	76.0265884399414	76.72827911376953	20230406
fe8192b99	81.24348449707031	70.47675323486328	20230407
38f50aa9b	69.89849853515625	69.23970794677734	20230404
38f50aa9b	77.51313781738281	75.02742004394531	20230405
38f50aa9b	70.84355163574219	70.92781066894531	20230406
38f50aa9b	72.91478729248047	79.64202117919922	20230407
bf5d9537c	70.3341064453125	69.99432373046875	20230404
bf5d9537c	71.51580810546875	73.72659301757812	20230405
bf5d9537c	73.98565673828125	76.11357116699219	20230406
bf5d9537c	76.61712646484375	72.25727844238281	20230407
4a02c3e7d	70.80024719238281	69.22209930419922	20230404
4a02c3e7d	68.63243103027344	69.87480163574219	20230405
4a02c3e7d	70.72215270996094	70.85113525390625	20230406
4a02c3e7d	70.9462661743164	78.11094665527344	20230407
99dc752fe	76.29170227050781	72.90724182128906	20230404
99dc752fe	74.64752960205078	74.58253479003906	20230405
99dc752fe	70.760986328125	71.07643127441406	20230406
99dc752fe	81.12101745605469	71.54197692871094	20230407
4c77bf49f	69.51988220214844	70.42283630371094	20230404
4c77bf49f	69.52088928222656	70.85352325439453	20230405
4c77bf49f	69.41044616699219	75.570556640625	20230406
4c77bf49f	72.55672454833984	79.46774291992188	20230407
fee9ff61g	75.62726593017578	76.59567260742188	20230404
fee9ff61g	71.66513061523438	74.26850891113281	20230405
fee9ff61g	68.55601501464844	70.37232971191406	20230406
fee9ff61g	74.64997863769531	72.56895446777344	20230407
e627c6e8h	76.26712036132812	75.53768157958984	20230404
e627c6e8h	69.16554260253906	67.37235260009766	20230405
e627c6e8h	70.24127960205078	76.03803253173828	20230406
e627c6e8h	70.45614624023438	78.30644989013672	20230407
9415a4fcj	76.1619644165039	76.66569519042969	20230404
9415a4fcj	73.48563385009766	75.48113250732422	20230405
9415a4fcj	76.71345520019531	65.51012420654297	20230406
9415a4fcj	81.87171173095703	72.64729309082031	20230407
63031200k	70.0091552734375	70.15754699707031	20230404
63031200k	69.1534423828125	70.30897521972656	20230405
63031200k	71.02718353271484	77.3857192993164	20230406
63031200k	73.33186340332031	78.38118743896484	20230407
75bbdabfm	76.98786163330078	71.11579132080078	20230404
75bbdabfm	68.80645751953125	69.35761260986328	20230405
75bbdabfm	71.32056427001953	70.44013214111328	20230406
75bbdabfm	75.73641204833984	72.09870910644531	20230407
917723e8n	70.82958221435547	68.31108093261719	20230404
917723e8n	69.72142791748047	69.78994750976562	20230405
917723e8n	76.5947036743164	78.43405151367188	20230406
917723e8n	71.08524322509766	80.13172149658203	20230407
6cad6ea0p	68.85447692871094	68.8070297241211	20230404
6cad6ea0p	78.03186798095703	73.10784149169922	20230405
6cad6ea0p	72.9471435546875	73.5475082397461	20230406
6cad6ea0p	79.73988342285156	71.11608123779297	20230407
29291526q	76.3102035522461	76.54296112060547	20230404
29291526q	69.25689697265625	64.56839752197266	20230405
29291526q	69.97010803222656	69.98259735107422	20230406
29291526q	71.93244934082031	82.14929962158203	20230407
77c02b54r	76.02826690673828	73.29571533203125	20230404
77c02b54r	69.5302734375	68.00376892089844	20230405
77c02b54r	77.71007537841797	75.87076568603516	20230406
77c02b54r	49.97733688354492	73.17642211914062	20230407
52cbe176s	75.70207214355469	75.7490234375	20230404
52cbe176s	72.92855834960938	75.15353393554688	20230405
52cbe176s	71.50886535644531	70.67464447021484	20230406
52cbe176s	62.07588577270508	77.55126190185547	20230407
44010236t	69.54496765136719	69.4784164428711	20230404
44010236t	71.58281707763672	77.78875732421875	20230405
44010236t	69.47200775146484	70.5343246459961	20230406
44010236t	81.96536254882812	71.46293640136719	20230407
7dee3d2eu	70.27900695800781	70.8442153930664	20230404
7dee3d2eu	68.86144256591797	61.49716567993164	20230405
7dee3d2eu	73.96797943115234	77.04365539550781	20230406
7dee3d2eu	72.34164428710938	79.64370727539062	20230407
1ea8f106v	70.5407485961914	68.77787017822266	20230404
1ea8f106v	69.25239562988281	70.85845184326172	20230405
1ea8f106v	70.18368530273438	70.96926879882812	20230406
1ea8f106v	72.55872344970703	78.21490478515625	20230407
234c76dew	76.05006408691406	76.24112701416016	20230404
234c76dew	72.76841735839844	71.36497497558594	20230405
234c76dew	76.29906463623047	77.55354309082031	20230406
234c76dew	74.71233367919922	71.76089477539062	20230407
1032e1edx	76.47651672363281	71.66365814208984	20230404
1032e1edx	69.9294204711914	69.2142105102539	20230405
1032e1edx	70.62842559814453	70.94977569580078	20230406
1032e1edx	82.14750671386719	73.25360870361328	20230407
6724d2f8y	76.1819839477539	72.84942626953125	20230404
6724d2f8y	68.80418395996094	67.896240234375	20230405
6724d2f8y	70.45478057861328	71.58403778076172	20230406
6724d2f8y	79.50218963623047	73.17755126953125	20230407
0383252dz	73.4788818359375	76.83638763427734	20230404
0383252dz	74.6186294555664	74.48117065429688	20230405
0383252dz	76.42271423339844	72.9139404296875	20230406
0383252dz	71.77847290039062	79.94538116455078	20230407
39c543418	76.5208511352539	68.89275360107422	20230404
39c543418	75.12503051757812	77.70648193359375	20230405
39c543418	70.45003509521484	69.54076385498047	20230406
39c543418	78.41307830810547	72.41874694824219	20230407
57e23bc79	70.19860076904297	67.72303009033203	20230404
57e23bc79	73.62460327148438	75.00763702392578	20230405
57e23bc79	70.80133819580078	71.10790252685547	20230406
57e23bc79	71.5335693359375	81.22630310058594	20230407
914d6656b	70.14813995361328	69.59291076660156	20230404
914d6656b	71.17488098144531	73.13790893554688	20230405
914d6656b	75.92532348632812	75.16393280029297	20230406
914d6656b	78.89826965332031	73.0093002319336	20230407
18270461c	70.29840087890625	69.25691986083984	20230404
18270461c	68.61786651611328	69.4452133178711	20230405
18270461c	71.16827392578125	77.40828704833984	20230406
18270461c	71.93620300292969	81.56551361083984	20230407
75824e84d	68.90657806396484	70.54228973388672	20230404
75824e84d	71.63148498535156	72.0062484741211	20230405
75824e84d	76.09869384765625	77.68476104736328	20230406
75824e84d	75.45362854003906	72.889404296875	20230407
542932d8e	70.36588287353516	69.41459655761719	20230404
542932d8e	71.35137176513672	73.2017822265625	20230405
542932d8e	76.44668579101562	77.90345001220703	20230406
542932d8e	70.77723693847656	74.11968994140625	20230407
f7475883f	76.53423309326172	73.49821472167969	20230404
f7475883f	70.03019714355469	68.96896362304688	20230405
f7475883f	69.94499969482422	71.36259460449219	20230406
f7475883f	82.23492431640625	70.7517318725586	20230407
42ae6068g	70.5760498046875	68.49349212646484	20230404
42ae6068g	73.59300231933594	72.8482894897461	20230405
42ae6068g	76.33323669433594	77.72393798828125	20230406
42ae6068g	73.47318267822266	78.47960662841797	20230407
53cb5390s	76.65118408203125	76.78863525390625	20230404
53cb5390s	69.04278564453125	70.1329345703125	20230405
53cb5390s	76.12020874023438	74.925537109375	20230406
53cb5390s	72.72383117675781	71.63650512695312	20230407
8e45899ct	73.18424987792969	76.28325653076172	20230404
8e45899ct	71.10323333740234	72.57968139648438	20230405
8e45899ct	75.55392456054688	75.9578628540039	20230406
8e45899ct	70.80850219726562	82.1529541015625	20230407
95f39eb4u	76.41271209716797	75.12296295166016	20230404
95f39eb4u	70.18184661865234	69.56999206542969	20230405
95f39eb4u	71.41151428222656	70.7281723022461	20230406
95f39eb4u	69.74266052246094	81.96775817871094	20230407
9acd35f4v	73.02687072753906	75.48348236083984	20230404
9acd35f4v	70.35074615478516	69.65672302246094	20230405
9acd35f4v	75.40167236328125	75.04148864746094	20230406
9acd35f4v	70.66159057617188	81.38070678710938	20230407
359348c6w	76.0787582397461	77.18328094482422	20230404
359348c6w	69.64389038085938	66.07989501953125	20230405
359348c6w	70.29753875732422	70.23657989501953	20230406
359348c6w	76.37969970703125	72.93628692626953	20230407
e357dc44x	70.1209716796875	71.05220794677734	20230404
e357dc44x	68.92797088623047	69.3843994140625	20230405
e357dc44x	70.24681854248047	70.06585693359375	20230406
e357dc44x	70.823486328125	76.36698150634766	20230407
711b173az	70.28773498535156	68.55553436279297	20230404
711b173az	71.51225280761719	75.22264862060547	20230405
711b173az	76.2752914428711	75.87779998779297	20230406
711b173az	80.29031372070312	70.91007232666016	20230407
a12146ac0	76.42607879638672	73.08245849609375	20230404
a12146ac0	72.52842712402344	74.97374725341797	20230405
a12146ac0	70.43689727783203	70.49811553955078	20230406
a12146ac0	72.23934173583984	74.10464477539062	20230407
cb8137ac1	70.12562561035156	69.05982971191406	20230404
cb8137ac1	73.99593353271484	74.39248657226562	20230405
cb8137ac1	74.95609283447266	76.40227508544922	20230406
cb8137ac1	76.82796478271484	70.3769760131836	20230407
f009329d2	70.46065521240234	70.85198211669922	20230404
f009329d2	74.58905792236328	78.2331314086914	20230405
f009329d2	75.91265106201172	75.97144317626953	20230406
f009329d2	71.06905364990234	81.53153991699219	20230407
05ea0b233	76.4717788696289	73.9051513671875	20230404
05ea0b233	69.51464080810547	69.85798645019531	20230405
05ea0b233	71.01512145996094	71.17952728271484	20230406
05ea0b233	78.80667114257812	73.0986557006836	20230407
19b27f4b4	70.98703002929688	76.55233001708984	20230404
19b27f4b4	78.06826782226562	65.76870727539062	20230405
19b27f4b4	76.12086486816406	76.48237609863281	20230406
19b27f4b4	71.67999267578125	78.26970672607422	20230407
4772f9ab5	76.193603515625	71.04590606689453	20230404
4772f9ab5	68.89778137207031	67.19062805175781	20230405
4772f9ab5	70.93238830566406	70.671142578125	20230406
4772f9ab5	80.94468688964844	71.66333770751953	20230407
be88716d6	70.05828857421875	68.89086151123047	20230404
be88716d6	78.22543334960938	73.2226791381836	20230405
be88716d6	70.58489227294922	70.53541564941406	20230406
be88716d6	72.33468627929688	81.84098052978516	20230407
ae61ef7b7	70.24612426757812	69.37225341796875	20230404
ae61ef7b7	71.03326416015625	73.37810516357422	20230405
ae61ef7b7	75.1666030883789	76.24285125732422	20230406
ae61ef7b7	74.24637603759766	73.3990478515625	20230407
1f1d87d98	69.17626953125	70.62580871582031	20230404
1f1d87d98	71.05055236816406	67.14521026611328	20230405
1f1d87d98	70.392822265625	70.4548110961914	20230406
1f1d87d98	75.02729034423828	73.25360870361328	20230407
e90790aa9	76.82811737060547	76.34637451171875	20230404
e90790aa9	74.54378509521484	67.37252807617188	20230405
e90790aa9	76.43678283691406	76.22140502929688	20230406
e90790aa9	72.62716674804688	81.86091613769531	20230407
cc499eb9b	76.31925964355469	72.33745574951172	20230404
cc499eb9b	74.71829986572266	74.2660140991211	20230405
cc499eb9b	77.85173797607422	75.99089050292969	20230406
cc499eb9b	81.22435760498047	71.6514663696289	20230407
484525f9c	69.37831115722656	69.03717803955078	20230404
484525f9c	69.91853332519531	69.4369125366211	20230405
484525f9c	71.57980346679688	71.23056030273438	20230406
484525f9c	73.17572784423828	75.3203353881836	20230407
4dd4c296d	76.48155975341797	76.48845672607422	20230404
4dd4c296d	69.66112518310547	70.9734878540039	20230405
4dd4c296d	72.96959686279297	76.37117767333984	20230406
4dd4c296d	79.46774291992188	71.37361907958984	20230407
cc95a193e	70.2847900390625	70.38987731933594	20230404
cc95a193e	70.05543518066406	73.209228515625	20230405
cc95a193e	69.72209167480469	70.37386322021484	20230406
cc95a193e	72.56895446777344	81.59162902832031	20230407
d1002af4f	69.24879455566406	69.85472106933594	20230404
d1002af4f	75.11520385742188	72.51203918457031	20230405
d1002af4f	71.57170104980469	69.80084228515625	20230406
d1002af4f	62.89320755004883	72.94381713867188	20230407
d5f4558dg	76.4206314086914	70.51142120361328	20230404
d5f4558dg	75.85530090332031	78.3893814086914	20230405
d5f4558dg	75.73159790039062	75.60904693603516	20230406
d5f4558dg	66.61744689941406	78.91064453125	20230407
10892b25h	73.44493103027344	72.33393859863281	20230404
10892b25h	72.69173431396484	74.01715850830078	20230405
10892b25h	78.03551483154297	74.66828155517578	20230406
10892b25h	77.02751922607422	71.94243621826172	20230407
89c07369j	76.52843475341797	74.58055114746094	20230404
89c07369j	73.12663269042969	76.22965240478516	20230405
89c07369j	70.46273040771484	70.55025482177734	20230406
89c07369j	71.2766342163086	76.27192687988281	20230407
3e70dcc7k	70.16890716552734	69.28124237060547	20230404
3e70dcc7k	78.40949249267578	78.71244812011719	20230405
3e70dcc7k	70.67371368408203	70.71205139160156	20230406
3e70dcc7k	79.97856140136719	71.30653381347656	20230407
344b0a09m	69.25605010986328	68.2349853515625	20230404
344b0a09m	69.30081176757812	69.4382095336914	20230405
344b0a09m	74.83866882324219	75.7657241821289	20230406
344b0a09m	72.44135284423828	77.39265441894531	20230407
28aebd81n	72.53315734863281	76.60070037841797	20230404
28aebd81n	69.99102783203125	70.85148620605469	20230405
28aebd81n	70.56653594970703	70.75154113769531	20230406
28aebd81n	80.43220520019531	71.71143341064453	20230407
90b6d2f1p	69.26409149169922	70.39456939697266	20230404
90b6d2f1p	68.60128784179688	71.4030990600586	20230405
90b6d2f1p	77.78917694091797	69.9832763671875	20230406
90b6d2f1p	72.26372528076172	77.73654174804688	20230407
9261fea2q	70.85883331298828	68.64654541015625	20230404
9261fea2q	69.91075897216797	71.66067504882812	20230405
9261fea2q	70.2281494140625	69.96871948242188	20230406
9261fea2q	77.22216796875	71.59009552001953	20230407
25166491r	73.09172821044922	73.01824188232422	20230404
25166491r	68.84830474853516	69.82380676269531	20230405
25166491r	70.41641998291016	70.54400634765625	20230406
25166491r	71.11527252197266	78.9178466796875	20230407
ba4d07d8s	69.11133575439453	69.21971893310547	20230404
ba4d07d8s	69.72225189208984	69.06909942626953	20230405
ba4d07d8s	47.71141815185547	75.53187561035156	20230406
ba4d07d8s	74.0047607421875	72.02384948730469	20230407
18895550t	70.63145446777344	70.73909759521484	20230404
18895550t	71.48307037353516	71.29232788085938	20230405
18895550t	60.16435623168945	70.1650619506836	20230406
18895550t	70.67345428466797	79.50201416015625	20230407
acd95990u	76.70343780517578	76.17239379882812	20230404
acd95990u	69.43319702148438	70.01468658447266	20230405
acd95990u	69.92315673828125	70.3852310180664	20230406
acd95990u	81.52034759521484	71.89201354980469	20230407
5d92507dv	76.37370300292969	76.36225891113281	20230404
5d92507dv	74.97591400146484	70.82730865478516	20230405
5d92507dv	75.75076293945312	76.52982330322266	20230406
5d92507dv	72.95135498046875	75.33757781982422	20230407
7ec8c152w	76.83751678466797	71.38487243652344	20230404
7ec8c152w	70.1366958618164	78.37847137451172	20230405
7ec8c152w	73.47756958007812	76.09693908691406	20230406
7ec8c152w	80.06966400146484	71.16484832763672	20230407
c67ad23fx	76.2759780883789	74.5185317993164	20230404
c67ad23fx	69.07036590576172	69.32030487060547	20230405
c67ad23fx	74.76025390625	71.79986572265625	20230406
c67ad23fx	72.20543670654297	79.34019470214844	20230407
f54d612dy	74.22150421142578	72.41375732421875	20230404
f54d612dy	68.99053955078125	68.99937438964844	20230405
f54d612dy	76.4607925415039	76.31586456298828	20230406
f54d612dy	78.40535736083984	72.0109634399414	20230407
a145e0b3z	69.72576904296875	68.8529052734375	20230404
a145e0b3z	71.67691802978516	78.71564483642578	20230405
a145e0b3z	70.51001739501953	70.62055969238281	20230406
a145e0b3z	72.05902099609375	79.20459747314453	20230407
85bf9e2d8	76.06744384765625	76.26699829101562	20230404
85bf9e2d8	69.48055267333984	70.94078826904297	20230405
85bf9e2d8	73.15352630615234	75.90708923339844	20230406
85bf9e2d8	79.94248962402344	72.34616088867188	20230407
b19cefcd9	69.97209167480469	70.08744812011719	20230404
b19cefcd9	69.15764617919922	69.34362030029297	20230405
b19cefcd9	69.68175506591797	70.65978240966797	20230406
b19cefcd9	72.43024444580078	81.19942474365234	20230407
e44da23bb	70.15059661865234	69.33209991455078	20230404
e44da23bb	74.82554626464844	74.6557846069336	20230405
e44da23bb	69.4417724609375	70.96322631835938	20230406
e44da23bb	80.36322784423828	72.5572509765625	20230407
2b6fd08cc	76.00694274902344	76.35504913330078	20230404
2b6fd08cc	68.85908508300781	69.16605377197266	20230405
2b6fd08cc	75.33149719238281	78.2420883178711	20230406
2b6fd08cc	72.19636535644531	78.52352905273438	20230407
081b6ee1d	73.20854949951172	72.87869262695312	20230404
081b6ee1d	71.25114440917969	69.78750610351562	20230405
081b6ee1d	70.01262664794922	71.54592895507812	20230406
081b6ee1d	70.52876281738281	81.86091613769531	20230407
e2e936ece	68.07909393310547	70.33247375488281	20230404
e2e936ece	69.39639282226562	78.4604721069336	20230405
e2e936ece	78.4219741821289	75.59300231933594	20230406
e2e936ece	71.9443588256836	74.87430572509766	20230407
d9b2b901f	76.34176635742188	76.9980239868164	20230404
d9b2b901f	70.08164978027344	69.29627227783203	20230405
d9b2b901f	70.14629364013672	70.59093475341797	20230406
d9b2b901f	72.1681137084961	78.30513000488281	20230407
bebecda1g	69.93338775634766	68.43736267089844	20230404
bebecda1g	70.85588836669922	69.24776458740234	20230405
bebecda1g	73.64213562011719	76.37112426757812	20230406
bebecda1g	78.9148178100586	72.5028076171875	20230407
1e1f24afs	77.00753021240234	76.62259674072266	20230404
1e1f24afs	73.20574188232422	74.77010345458984	20230405
1e1f24afs	68.9988784790039	69.33688354492188	20230406
1e1f24afs	71.81559753417969	81.45780944824219	20230407
699b9641t	70.68254852294922	70.31221008300781	20230404
699b9641t	75.02055358886719	66.13821411132812	20230405
699b9641t	77.46370697021484	72.59170532226562	20230406
699b9641t	81.40444946289062	72.82076263427734	20230407
5f22e1fcu	70.46726989746094	70.1157455444336	20230404
5f22e1fcu	69.16255950927734	69.36666107177734	20230405
5f22e1fcu	75.91915893554688	73.12132263183594	20230406
5f22e1fcu	73.03964233398438	78.66754150390625	20230407
14b31a6bv	76.19316101074219	72.29261016845703	20230404
14b31a6bv	73.26692199707031	67.99317169189453	20230405
14b31a6bv	71.01854705810547	69.87216186523438	20230406
14b31a6bv	80.50177764892578	72.10001373291016	20230407
0b161e69y	76.12483215332031	72.18506622314453	20230404
0b161e69y	71.36174011230469	70.01761627197266	20230405
0b161e69y	75.66244506835938	75.12699127197266	20230406
0b161e69y	72.31580352783203	82.23029327392578	20230407
35e4fa260	76.51825714111328	71.27571868896484	20230404
35e4fa260	69.21566772460938	68.72824096679688	20230405
35e4fa260	70.36979675292969	70.01788330078125	20230406
35e4fa260	74.99713897705078	73.46650695800781	20230407
f5d1d6ec1	70.73492431640625	69.28580474853516	20230404
f5d1d6ec1	69.74720001220703	69.48612213134766	20230405
f5d1d6ec1	70.40025329589844	70.01618957519531	20230406
f5d1d6ec1	70.79270935058594	80.72782897949219	20230407
6f7ec6f12	70.00191497802734	70.04508209228516	20230404
6f7ec6f12	74.67155456542969	75.06063842773438	20230405
6f7ec6f12	77.7221908569336	76.59139251708984	20230406
6f7ec6f12	75.24864196777344	72.9121322631836	20230407
64af8fe53	70.14842224121094	68.96733093261719	20230404
64af8fe53	73.40484619140625	63.4113883972168	20230405
64af8fe53	71.51493835449219	70.72057342529297	20230406
64af8fe53	71.1238021850586	79.9215316772461	20230407
89768a854	70.46928405761719	69.37345886230469	20230404
89768a854	71.09383392333984	75.30379486083984	20230405
89768a854	76.44105529785156	75.81717681884766	20230406
89768a854	81.93095397949219	72.72892761230469	20230407
2cf2c8f95	69.59204864501953	69.17513275146484	20230404
2cf2c8f95	72.92227172851562	75.32011413574219	20230405
2cf2c8f95	78.12344360351562	75.55200958251953	20230406
2cf2c8f95	73.14582824707031	78.23079681396484	20230407
dea374c66	69.2279281616211	64.5940170288086	20230404
dea374c66	70.89996337890625	66.738525390625	20230405
dea374c66	71.19173431396484	70.29395294189453	20230406
dea374c66	78.63722229003906	72.65765380859375	20230407
4696e5787	76.11053466796875	72.75502014160156	20230404
4696e5787	71.4809341430664	71.38152313232422	20230405
4696e5787	72.2049560546875	73.5128173828125	20230406
4696e5787	81.7896957397461	71.22930145263672	20230407
726a7d688	69.75052642822266	68.88435363769531	20230404
726a7d688	68.87409973144531	70.01761627197266	20230405
726a7d688	68.74813842773438	69.52700805664062	20230406
726a7d688	81.90763092041016	72.37410736083984	20230407
e86c3ebb9	70.41828918457031	70.04825592041016	20230404
e86c3ebb9	70.20374298095703	69.38510131835938	20230405
e86c3ebb9	69.85999298095703	70.01581573486328	20230406
e86c3ebb9	73.46012878417969	75.15797424316406	20230407
58ccc264b	76.19780731201172	70.8115463256836	20230404
58ccc264b	70.87899017333984	69.4807357788086	20230405
58ccc264b	37.87031936645508	72.62255096435547	20230406
58ccc264b	81.7882308959961	70.92798614501953	20230407
96ee0f5bc	76.07279205322266	76.48655700683594	20230404
96ee0f5bc	70.00444030761719	72.67741394042969	20230405
96ee0f5bc	56.265228271484375	69.3402099609375	20230406
96ee0f5bc	84.23616027832031	79.28531646728516	20230407
37a8716ed	76.0806884765625	76.18057250976562	20230404
37a8716ed	68.13008117675781	70.45235443115234	20230405
37a8716ed	73.25784301757812	77.7744140625	20230406
37a8716ed	79.37699890136719	72.02788543701172	20230407
0f3e7923e	70.01397705078125	70.04732513427734	20230404
0f3e7923e	69.26570129394531	69.1960678100586	20230405
0f3e7923e	75.64038848876953	75.61250305175781	20230406
0f3e7923e	71.7518539428711	73.88179779052734	20230407
2bf92410f	70.75971221923828	69.3188247680664	20230404
2bf92410f	69.18643951416016	69.90093231201172	20230405
2bf92410f	70.25630187988281	70.29507446289062	20230406
2bf92410f	80.29886627197266	70.5626449584961	20230407
4b51b36eg	76.67527770996094	76.5058364868164	20230404
4b51b36eg	69.47852325439453	69.04590606689453	20230405
4b51b36eg	72.47505187988281	72.65087127685547	20230406
4b51b36eg	72.47825622558594	79.71597290039062	20230407
b1189a99h	70.52062225341797	70.42183685302734	20230404
b1189a99h	69.62944793701172	69.93960571289062	20230405
b1189a99h	69.2042007446289	69.74674224853516	20230406
b1189a99h	80.95370483398438	71.92845153808594	20230407
c8e93735j	70.239990234375	68.94359588623047	20230404
c8e93735j	70.03909301757812	70.52787780761719	20230405
c8e93735j	75.53095245361328	73.84088134765625	20230406
c8e93735j	72.33647918701172	80.50607299804688	20230407
11d6b6dbk	76.89942932128906	70.7555923461914	20230404
11d6b6dbk	69.7481689453125	69.25541687011719	20230405
11d6b6dbk	73.48541259765625	72.92678833007812	20230406
11d6b6dbk	81.83055114746094	72.29828643798828	20230407
a5655506m	72.3212890625	76.87034606933594	20230404
a5655506m	78.23572540283203	73.24690246582031	20230405
a5655506m	75.52469635009766	69.45068359375	20230406
a5655506m	73.23050689697266	77.94841003417969	20230407
86fceaddn	70.40364074707031	70.1711196899414	20230404
86fceaddn	68.59635162353516	70.8493881225586	20230405
86fceaddn	70.5888442993164	66.99669647216797	20230406
86fceaddn	72.49447631835938	81.23082733154297	20230407
be973094p	76.08059692382812	72.19270324707031	20230404
be973094p	74.79422760009766	72.98953247070312	20230405
be973094p	71.47147369384766	67.52032470703125	20230406
be973094p	80.89936065673828	73.25337982177734	20230407
5afca705q	72.48892211914062	72.16222381591797	20230404
5afca705q	69.2105941772461	69.19335174560547	20230405
5afca705q	69.85897827148438	70.18098449707031	20230406
5afca705q	72.60008239746094	81.8604736328125	20230407
9edc6a7cr	71.83238983154297	76.44081115722656	20230404
9edc6a7cr	70.53619384765625	62.70977783203125	20230405
9edc6a7cr	69.01134490966797	69.75411224365234	20230406
9edc6a7cr	74.78194427490234	71.60543060302734	20230407
2e70f9c4s	75.94145965576172	76.57797241210938	20230404
2e70f9c4s	68.86560821533203	70.91305541992188	20230405
2e70f9c4s	76.3616943359375	73.55692291259766	20230406
2e70f9c4s	70.1967544555664	81.40774536132812	20230407
1f5dc36at	76.3985595703125	76.54141235351562	20230404
1f5dc36at	74.39591217041016	73.18954467773438	20230405
1f5dc36at	70.81391906738281	67.6270980834961	20230406
1f5dc36at	81.7271957397461	73.09638214111328	20230407
a91e9c3fu	70.05195617675781	70.12066650390625	20230404
a91e9c3fu	71.29964447021484	78.20573425292969	20230405
a91e9c3fu	70.0002670288086	70.22763061523438	20230406
a91e9c3fu	73.26202392578125	77.76380157470703	20230407
1c843c5ev	76.71174621582031	74.33231353759766	20230404
1c843c5ev	74.43490600585938	78.99761962890625	20230405
1c843c5ev	59.06822967529297	72.4156265258789	20230406
1c843c5ev	80.15837860107422	71.00064849853516	20230407
2d24b5e7x	70.40782165527344	68.94255828857422	20230404
2d24b5e7x	64.6528091430664	70.85791778564453	20230405
2d24b5e7x	75.0606918334961	76.19371795654297	20230406
2d24b5e7x	72.4339599609375	77.43092346191406	20230407
e0434cd9y	70.07276153564453	68.99819946289062	20230404
e0434cd9y	73.22802734375	73.25885009765625	20230405
e0434cd9y	75.90184020996094	69.75486755371094	20230406
e0434cd9y	78.12177276611328	70.36837768554688	20230407
ddd4049ez	76.70206451416016	71.20960235595703	20230404
ddd4049ez	73.27850341796875	54.454185485839844	20230405
ddd4049ez	70.8806381225586	68.97608184814453	20230406
ddd4049ez	71.66216278076172	77.32432556152344	20230407
19c4d8470	76.27013397216797	76.38742065429688	20230404
19c4d8470	70.9940185546875	68.48616790771484	20230405
19c4d8470	76.3997802734375	68.80033874511719	20230406
19c4d8470	78.35498046875	71.08418273925781	20230407
70f3fbbd1	76.53915405273438	71.01997375488281	20230404
70f3fbbd1	71.3315200805664	69.67854309082031	20230405
70f3fbbd1	69.69035339355469	58.841697692871094	20230406
70f3fbbd1	71.46512603759766	76.47541046142578	20230407
e522ccee2	70.1340103149414	68.24633026123047	20230404
e522ccee2	73.23934936523438	70.16828155517578	20230405
e522ccee2	69.83189392089844	69.3841781616211	20230406
e522ccee2	78.92804718017578	70.93621826171875	20230407
09f5192a3	69.99793243408203	68.87461853027344	20230404
09f5192a3	72.91093444824219	73.32433319091797	20230405
09f5192a3	69.92019653320312	70.05078125	20230406
09f5192a3	71.94966888427734	81.24663543701172	20230407
d516c3764	76.00992584228516	76.30136108398438	20230404
d516c3764	73.11681365966797	73.92757415771484	20230405
d516c3764	69.84706115722656	69.74877166748047	20230406
d516c3764	77.78466033935547	73.0555419921875	20230407
6ccd759d5	70.23606872558594	69.1479263305664	20230404
6ccd759d5	69.94048309326172	69.6432876586914	20230405
6ccd759d5	69.16195678710938	71.29859924316406	20230406
6ccd759d5	71.29907989501953	81.91552734375	20230407
68b145b96	69.49679565429688	70.20850372314453	20230404
